ID,Category
41085,[1 0 0 0]
41086,[0 0 1 0]
41087,[0 0 1 0]
41088,[0 0 0 1]
41089,[0 0 0 1]
41090,[0 1 0 0]
41091,[0 1 0 0]
41092,[1 0 0 0]
41093,[1 0 0 0]
41094,[1 0 0 0]
41095,[0 0 0 1]
41096,[1 0 0 0]
41097,[0 0 0 1]
41098,[0 0 0 1]
41099,[1 0 0 0]
41100,[0 0 0 0]
41101,[1 0 0 0]
41102,[1 0 0 0]
41103,[1 0 0 0]
41104,[1 0 0 0]
41105,[1 0 0 0]
41106,[1 0 0 0]
41107,[1 0 0 0]
41108,[0 0 0 1]
41109,[0 0 0 1]
41110,[0 0 0 1]
41111,[0 0 0 1]
41112,[0 0 0 1]
41113,[0 0 0 1]
41114,[1 0 0 0]
41115,[1 0 0 0]
41116,[1 0 0 0]
41117,[1 0 0 0]
41118,[1 0 1 0]
41119,[0 0 0 1]
41120,[0 0 0 0]
41121,[0 0 0 0]
41122,[0 0 0 0]
41123,[0 0 0 1]
41124,[0 0 0 1]
41125,[0 0 0 1]
41126,[1 0 0 0]
41127,[0 0 0 1]
41128,[0 0 0 1]
41129,[0 0 0 1]
41130,[0 0 0 1]
41131,[0 0 0 1]
41132,[0 0 0 0]
41133,[0 0 0 0]
41134,[1 0 0 0]
41135,[1 0 0 0]
41136,[1 0 0 0]
41137,[1 0 0 0]
41138,[1 0 0 0]
41139,[1 0 0 0]
41140,[1 0 0 0]
41141,[1 0 0 0]
41142,[1 0 0 0]
41143,[1 0 0 0]
41144,[1 0 0 0]
41145,[1 0 0 0]
41146,[1 0 0 0]
41147,[1 0 0 0]
41148,[0 0 0 1]
41149,[1 0 0 0]
41150,[1 0 0 0]
41151,[1 0 0 0]
41152,[1 0 0 0]
41153,[1 0 0 0]
41154,[1 0 0 0]
41155,[1 0 0 0]
41156,[1 0 0 0]
41157,[1 0 0 0]
41158,[1 0 0 0]
41159,[0 0 0 1]
41160,[0 0 0 1]
41161,[0 0 0 1]
41162,[0 0 0 1]
41163,[0 0 0 1]
41164,[1 0 0 0]
41165,[1 0 0 0]
41166,[0 0 0 1]
41167,[0 0 0 1]
41168,[1 0 0 0]
41169,[0 0 0 1]
41170,[0 0 0 1]
41171,[0 0 0 1]
41172,[0 0 0 1]
41173,[0 0 0 1]
41174,[0 0 0 1]
41175,[0 0 0 1]
41176,[0 0 0 1]
41177,[0 0 0 1]
41178,[0 0 0 1]
41179,[0 0 0 1]
41180,[0 0 0 1]
41181,[0 0 1 0]
41182,[0 0 0 1]
41183,[0 0 0 1]
41184,[0 0 0 1]
41185,[0 0 0 1]
41186,[0 0 0 1]
41187,[0 0 0 1]
41188,[0 0 0 1]
41189,[0 0 0 1]
41190,[0 0 0 1]
41191,[0 0 0 1]
41192,[0 0 0 1]
41193,[0 0 0 1]
41194,[0 0 0 0]
41195,[0 0 0 1]
41196,[0 0 0 1]
41197,[0 0 0 1]
41198,[0 0 0 1]
41199,[0 0 0 1]
41200,[0 0 0 1]
41201,[0 0 0 1]
41202,[0 0 0 1]
41203,[0 0 0 1]
41204,[0 0 0 1]
41205,[1 0 0 0]
41206,[0 0 0 1]
41207,[1 0 0 0]
41208,[1 0 0 0]
41209,[1 0 0 0]
41210,[1 0 0 0]
41211,[1 0 0 0]
41212,[1 0 0 0]
41213,[1 0 0 0]
41214,[1 0 0 0]
41215,[1 0 0 0]
41216,[0 0 0 1]
41217,[1 0 0 1]
41218,[1 0 0 1]
41219,[0 0 0 1]
41220,[0 0 0 1]
41221,[0 0 0 1]
41222,[0 0 0 1]
41223,[0 0 0 1]
41224,[0 1 0 0]
41225,[1 0 0 0]
41226,[1 0 0 0]
41227,[0 1 0 0]
41228,[0 1 1 0]
41229,[0 0 1 0]
41230,[0 0 1 0]
41231,[0 0 1 0]
41232,[0 1 0 0]
41233,[1 0 0 0]
41234,[0 0 0 1]
41235,[1 0 0 0]
41236,[1 0 0 0]
41237,[1 0 0 0]
41238,[0 0 0 1]
41239,[1 0 0 0]
41240,[1 0 0 0]
41241,[1 0 0 0]
41242,[0 1 0 0]
41243,[0 1 0 1]
41244,[1 0 0 0]
41245,[0 1 1 0]
41246,[0 1 0 0]
41247,[0 1 0 0]
41248,[0 1 1 0]
41249,[0 0 0 1]
41250,[0 1 1 0]
41251,[0 0 0 1]
41252,[0 0 0 1]
41253,[0 0 0 1]
41254,[0 0 0 1]
41255,[0 0 0 1]
41256,[0 0 0 1]
41257,[0 0 0 1]
41258,[0 0 0 1]
41259,[0 0 0 1]
41260,[1 0 0 0]
41261,[1 0 0 0]
41262,[1 0 0 0]
41263,[1 0 0 0]
41264,[0 0 0 0]
41265,[1 0 0 0]
41266,[1 0 0 0]
41267,[1 1 0 0]
41268,[1 0 0 0]
41269,[1 1 0 0]
41270,[0 0 0 1]
41271,[0 0 0 1]
41272,[1 0 0 0]
41273,[0 0 0 1]
41274,[1 0 0 0]
41275,[1 0 0 0]
41276,[0 0 0 1]
41277,[1 0 0 0]
41278,[1 0 0 0]
41279,[0 0 0 1]
41280,[0 1 0 0]
41281,[1 0 0 0]
41282,[0 0 0 0]
41283,[1 0 0 0]
41284,[0 1 0 0]
41285,[1 0 0 0]
41286,[0 0 0 0]
41287,[0 0 0 1]
41288,[0 1 0 1]
41289,[1 0 0 1]
41290,[0 0 0 0]
41291,[0 0 0 1]
41292,[0 0 0 1]
41293,[0 0 0 1]
41294,[1 0 0 0]
41295,[0 0 0 1]
41296,[0 0 0 0]
41297,[0 0 0 1]
41298,[0 1 0 0]
41299,[0 0 0 1]
41300,[0 1 0 0]
41301,[1 1 0 0]
41302,[1 0 0 0]
41303,[1 1 0 0]
41304,[1 0 0 0]
41305,[1 0 0 0]
41306,[1 0 0 0]
41307,[0 1 0 0]
41308,[0 1 0 0]
41309,[0 1 0 0]
41310,[1 0 0 0]
41311,[1 0 0 0]
41312,[1 0 0 0]
41313,[0 1 0 0]
41314,[0 1 0 0]
41315,[0 1 0 0]
41316,[1 0 0 0]
41317,[0 1 0 0]
41318,[0 1 0 0]
41319,[0 1 0 0]
41320,[1 0 0 0]
41321,[0 0 0 0]
41322,[0 0 0 1]
41323,[0 0 0 1]
41324,[0 0 0 1]
41325,[0 0 0 1]
41326,[0 0 0 1]
41327,[1 0 0 0]
41328,[0 0 0 1]
41329,[0 0 0 1]
41330,[0 0 0 1]
41331,[1 0 0 0]
41332,[1 0 0 0]
41333,[1 0 0 0]
41334,[1 0 0 0]
41335,[1 0 0 0]
41336,[1 0 0 0]
41337,[1 0 0 0]
41338,[1 0 0 0]
41339,[1 0 0 0]
41340,[1 0 0 0]
41341,[1 0 0 0]
41342,[1 0 0 0]
41343,[1 0 0 0]
41344,[1 0 0 0]
41345,[1 0 0 0]
41346,[1 0 0 0]
41347,[1 0 0 0]
41348,[1 0 0 0]
41349,[1 0 0 0]
41350,[1 0 0 0]
41351,[1 0 0 0]
41352,[1 0 0 0]
41353,[1 0 0 0]
41354,[1 0 0 0]
41355,[1 0 0 0]
41356,[1 0 0 0]
41357,[1 0 0 0]
41358,[0 0 1 0]
41359,[0 0 0 0]
41360,[1 0 0 0]
41361,[0 0 0 1]
41362,[1 0 0 0]
41363,[0 0 0 1]
41364,[0 0 0 1]
41365,[1 0 0 0]
41366,[0 1 0 0]
41367,[0 1 0 0]
41368,[0 0 1 0]
41369,[0 1 1 0]
41370,[0 1 1 0]
41371,[1 0 0 0]
41372,[0 1 1 0]
41373,[0 0 0 1]
41374,[1 0 0 0]
41375,[0 0 0 1]
41376,[0 0 0 1]
41377,[1 0 0 0]
41378,[1 0 0 0]
41379,[1 0 0 0]
41380,[0 0 0 1]
41381,[0 0 0 1]
41382,[0 0 0 1]
41383,[1 0 0 0]
41384,[0 0 0 1]
41385,[0 0 0 1]
41386,[0 0 0 1]
41387,[0 0 0 1]
41388,[0 0 0 1]
41389,[0 0 0 1]
41390,[0 0 0 1]
41391,[0 0 0 1]
41392,[0 0 0 1]
41393,[0 0 0 1]
41394,[1 0 0 0]
41395,[0 0 0 1]
41396,[0 0 0 1]
41397,[0 0 0 1]
41398,[0 0 0 1]
41399,[0 0 0 1]
41400,[0 0 1 0]
41401,[0 0 0 1]
41402,[0 0 0 1]
41403,[1 0 0 0]
41404,[1 0 0 0]
41405,[1 0 0 0]
41406,[1 0 0 0]
41407,[1 0 0 0]
41408,[0 0 0 1]
41409,[0 0 0 1]
41410,[0 0 0 1]
41411,[1 0 0 0]
41412,[0 0 0 1]
41413,[0 0 1 0]
41414,[0 0 1 0]
41415,[0 1 0 0]
41416,[1 0 0 0]
41417,[1 0 0 0]
41418,[1 1 0 0]
41419,[1 0 0 0]
41420,[1 0 0 0]
41421,[0 1 0 0]
41422,[1 1 0 0]
41423,[1 0 0 0]
41424,[1 0 0 0]
41425,[1 0 0 0]
41426,[0 1 0 0]
41427,[1 0 0 0]
41428,[1 0 0 0]
41429,[0 1 0 0]
41430,[0 0 0 1]
41431,[0 0 0 1]
41432,[0 0 0 1]
41433,[1 0 0 0]
41434,[1 0 0 0]
41435,[0 0 0 0]
41436,[1 0 0 0]
41437,[0 1 0 0]
41438,[0 1 0 0]
41439,[1 0 0 0]
41440,[1 0 0 0]
41441,[1 0 0 0]
41442,[0 1 0 0]
41443,[0 1 0 0]
41444,[1 0 0 0]
41445,[1 0 0 0]
41446,[0 0 0 1]
41447,[0 0 0 1]
41448,[0 1 0 0]
41449,[0 1 0 0]
41450,[0 0 0 0]
41451,[1 0 0 0]
41452,[0 0 0 1]
41453,[0 0 0 1]
41454,[0 0 0 1]
41455,[0 0 0 1]
41456,[0 0 0 1]
41457,[0 0 0 1]
41458,[0 0 0 1]
41459,[0 0 0 1]
41460,[0 0 0 1]
41461,[0 0 1 0]
41462,[1 0 0 0]
41463,[1 0 0 0]
41464,[1 0 0 0]
41465,[1 0 0 0]
41466,[1 0 0 0]
41467,[0 0 0 1]
41468,[1 0 0 0]
41469,[0 0 0 1]
41470,[0 0 0 1]
41471,[0 0 0 0]
41472,[0 0 0 1]
41473,[0 0 0 1]
41474,[0 0 0 1]
41475,[0 0 0 1]
41476,[1 0 0 0]
41477,[1 0 0 0]
41478,[0 0 0 1]
41479,[0 0 0 1]
41480,[0 0 0 1]
41481,[0 0 0 1]
41482,[0 0 0 1]
41483,[0 0 0 1]
41484,[0 0 0 1]
41485,[0 0 0 1]
41486,[0 0 0 1]
41487,[0 0 0 1]
41488,[0 0 0 1]
41489,[0 0 0 1]
41490,[0 0 0 1]
41491,[0 0 0 1]
41492,[0 0 0 1]
41493,[0 0 0 1]
41494,[1 0 0 0]
41495,[0 0 0 1]
41496,[0 0 0 1]
41497,[0 0 0 1]
41498,[0 0 0 1]
41499,[0 0 0 1]
41500,[0 0 0 1]
41501,[0 0 0 1]
41502,[0 0 0 1]
41503,[0 0 0 1]
41504,[0 0 0 1]
41505,[0 0 0 0]
41506,[0 0 0 1]
41507,[0 0 0 1]
41508,[0 0 0 1]
41509,[0 0 0 1]
41510,[0 0 0 1]
41511,[0 0 0 1]
41512,[0 0 0 1]
41513,[0 0 0 1]
41514,[0 0 0 1]
41515,[0 0 0 1]
41516,[1 0 0 0]
41517,[0 0 0 1]
41518,[0 0 0 1]
41519,[0 0 0 1]
41520,[0 0 0 1]
41521,[0 1 1 0]
41522,[0 0 1 0]
41523,[0 0 1 0]
41524,[0 0 1 0]
41525,[0 0 0 1]
41526,[0 0 0 1]
41527,[1 0 0 0]
41528,[0 0 0 1]
41529,[0 0 0 1]
41530,[0 0 0 1]
41531,[0 0 0 1]
41532,[1 0 0 0]
41533,[0 0 0 1]
41534,[0 0 0 1]
41535,[1 0 0 0]
41536,[1 0 0 0]
41537,[1 0 0 0]
41538,[1 0 0 0]
41539,[1 0 0 0]
41540,[1 0 0 0]
41541,[1 0 0 0]
41542,[1 0 0 0]
41543,[1 0 0 0]
41544,[1 0 0 0]
41545,[0 0 0 1]
41546,[0 0 0 1]
41547,[0 0 0 1]
41548,[0 0 0 1]
41549,[1 0 0 0]
41550,[0 0 0 1]
41551,[0 0 0 1]
41552,[0 0 0 1]
41553,[0 0 0 1]
41554,[0 0 0 1]
41555,[0 0 0 1]
41556,[0 0 0 1]
41557,[0 0 0 1]
41558,[1 0 0 0]
41559,[1 0 0 0]
41560,[1 0 0 0]
41561,[0 0 0 1]
41562,[0 0 0 1]
41563,[0 0 0 1]
41564,[1 0 0 0]
41565,[0 0 0 0]
41566,[0 0 0 1]
41567,[1 0 0 0]
41568,[1 0 0 0]
41569,[1 0 0 0]
41570,[1 0 0 0]
41571,[1 0 0 0]
41572,[1 0 0 0]
41573,[0 0 0 1]
41574,[0 1 1 0]
41575,[0 1 1 0]
41576,[0 0 0 1]
41577,[0 0 0 1]
41578,[0 0 0 1]
41579,[0 0 0 1]
41580,[0 0 0 1]
41581,[0 0 0 1]
41582,[1 0 0 0]
41583,[0 0 0 1]
41584,[0 0 0 1]
41585,[0 0 0 1]
41586,[0 0 0 1]
41587,[0 0 0 1]
41588,[0 0 0 1]
41589,[0 0 0 1]
41590,[0 0 0 1]
41591,[0 0 0 1]
41592,[0 0 0 1]
41593,[1 0 0 0]
41594,[0 0 0 1]
41595,[0 0 0 1]
41596,[0 0 0 1]
41597,[0 0 0 1]
41598,[0 0 0 0]
41599,[1 0 0 0]
41600,[0 1 0 0]
41601,[0 0 0 0]
41602,[1 0 0 0]
41603,[1 0 0 0]
41604,[0 0 0 1]
41605,[1 0 0 0]
41606,[0 0 0 1]
41607,[0 0 0 1]
41608,[0 0 0 1]
41609,[0 0 0 1]
41610,[0 0 0 1]
41611,[0 0 1 0]
41612,[0 0 0 1]
41613,[0 0 0 1]
41614,[0 0 0 1]
41615,[0 0 0 1]
41616,[1 0 0 0]
41617,[0 0 0 1]
41618,[0 0 0 1]
41619,[0 0 0 1]
41620,[0 0 0 1]
41621,[0 0 0 1]
41622,[0 0 0 1]
41623,[0 0 0 1]
41624,[0 0 0 1]
41625,[0 1 0 0]
41626,[1 0 0 0]
41627,[1 0 0 0]
41628,[1 0 0 0]
41629,[1 0 0 0]
41630,[1 0 0 0]
41631,[1 0 0 0]
41632,[0 0 0 1]
41633,[0 0 0 1]
41634,[0 0 0 1]
41635,[0 0 0 1]
41636,[0 0 0 1]
41637,[0 0 0 1]
41638,[1 0 0 0]
41639,[0 0 0 1]
41640,[0 0 0 1]
41641,[0 0 0 1]
41642,[0 0 0 1]
41643,[0 0 0 1]
41644,[0 0 0 1]
41645,[0 0 0 1]
41646,[0 0 0 1]
41647,[1 0 0 0]
41648,[1 0 0 0]
41649,[1 0 0 0]
41650,[0 0 0 1]
41651,[0 0 0 1]
41652,[0 0 0 1]
41653,[0 0 0 1]
41654,[0 0 0 1]
41655,[0 0 0 1]
41656,[0 0 0 1]
41657,[0 0 0 0]
41658,[0 0 0 1]
41659,[1 0 0 0]
41660,[1 0 0 0]
41661,[0 0 0 1]
41662,[0 0 0 1]
41663,[0 0 0 1]
41664,[0 0 0 1]
41665,[0 0 0 0]
41666,[0 0 0 1]
41667,[0 0 0 1]
41668,[0 0 0 1]
41669,[0 0 0 1]
41670,[0 1 0 0]
41671,[1 0 0 0]
41672,[0 0 0 1]
41673,[1 0 0 0]
41674,[1 0 0 0]
41675,[1 0 0 0]
41676,[1 0 0 0]
41677,[0 0 0 1]
41678,[0 0 1 1]
41679,[0 0 1 1]
41680,[1 0 0 0]
41681,[0 0 1 1]
41682,[0 0 1 1]
41683,[0 0 1 1]
41684,[0 0 0 1]
41685,[0 0 0 0]
41686,[0 0 0 1]
41687,[0 0 0 0]
41688,[0 0 0 1]
41689,[0 0 0 1]
41690,[0 0 0 1]
41691,[0 1 0 0]
41692,[0 1 0 0]
41693,[0 0 0 1]
41694,[1 0 0 0]
41695,[1 0 0 0]
41696,[0 1 0 0]
41697,[0 1 0 0]
41698,[0 1 0 0]
41699,[0 0 1 0]
41700,[1 0 0 0]
41701,[1 0 0 0]
41702,[0 1 0 0]
41703,[1 0 0 0]
41704,[1 0 0 0]
41705,[1 0 0 0]
41706,[1 0 0 0]
41707,[1 0 0 0]
41708,[1 0 0 0]
41709,[1 0 0 0]
41710,[1 0 0 0]
41711,[1 0 0 0]
41712,[0 0 1 0]
41713,[0 0 0 1]
41714,[0 1 0 0]
41715,[0 0 1 0]
41716,[0 1 1 0]
41717,[0 0 1 0]
41718,[0 0 1 0]
41719,[0 0 1 0]
41720,[1 0 0 0]
41721,[1 0 0 0]
41722,[1 0 0 0]
41723,[1 0 0 0]
41724,[1 0 0 0]
41725,[0 1 0 0]
41726,[1 0 0 0]
41727,[0 0 0 1]
41728,[0 0 0 1]
41729,[0 0 0 1]
41730,[1 0 0 0]
41731,[1 0 0 0]
41732,[1 0 0 0]
41733,[0 0 0 1]
41734,[0 0 0 1]
41735,[0 0 0 1]
41736,[0 0 0 1]
41737,[0 0 0 1]
41738,[0 0 0 1]
41739,[0 0 0 1]
41740,[0 0 0 1]
41741,[0 0 0 1]
41742,[0 0 0 1]
41743,[0 0 0 1]
41744,[0 0 0 1]
41745,[0 0 0 1]
41746,[0 0 0 1]
41747,[0 1 0 0]
41748,[0 0 0 1]
41749,[0 0 0 1]
41750,[0 0 0 1]
41751,[0 0 0 1]
41752,[0 0 0 1]
41753,[0 0 0 1]
41754,[0 0 0 1]
41755,[0 0 0 1]
41756,[0 0 0 1]
41757,[0 0 0 1]
41758,[0 1 0 0]
41759,[0 0 0 1]
41760,[0 0 0 1]
41761,[0 0 0 1]
41762,[0 0 0 1]
41763,[0 0 0 1]
41764,[0 0 0 0]
41765,[0 0 0 1]
41766,[1 0 0 0]
41767,[1 0 0 0]
41768,[1 0 0 0]
41769,[0 0 0 1]
41770,[0 1 1 0]
41771,[0 0 1 0]
41772,[0 0 1 0]
41773,[0 1 1 0]
41774,[0 0 1 0]
41775,[0 0 1 0]
41776,[0 0 1 0]
41777,[0 0 0 1]
41778,[0 0 0 1]
41779,[0 0 0 1]
41780,[0 0 0 0]
41781,[0 0 0 1]
41782,[0 0 0 1]
41783,[0 0 0 1]
41784,[0 0 0 1]
41785,[0 0 0 1]
41786,[0 0 0 1]
41787,[0 0 0 1]
41788,[0 0 0 1]
41789,[0 0 0 1]
41790,[0 0 0 1]
41791,[0 0 0 1]
41792,[0 0 0 1]
41793,[0 0 0 1]
41794,[0 0 0 1]
41795,[0 0 0 1]
41796,[0 0 0 1]
41797,[0 0 0 1]
41798,[0 0 0 1]
41799,[0 0 0 1]
41800,[0 0 0 1]
41801,[0 0 0 1]
41802,[0 0 0 0]
41803,[0 0 0 1]
41804,[0 0 0 0]
41805,[0 0 0 0]
41806,[0 0 0 0]
41807,[0 0 0 1]
41808,[0 0 0 1]
41809,[0 0 0 1]
41810,[0 1 0 0]
41811,[0 0 0 1]
41812,[0 0 0 1]
41813,[0 0 0 1]
41814,[0 0 0 1]
41815,[0 0 1 0]
41816,[0 0 1 0]
41817,[0 0 0 1]
41818,[0 0 0 1]
41819,[0 0 1 0]
41820,[0 0 1 0]
41821,[0 0 1 0]
41822,[0 1 0 0]
41823,[0 0 0 1]
41824,[0 0 0 1]
41825,[0 1 0 0]
41826,[0 0 0 1]
41827,[0 0 0 1]
41828,[0 0 0 1]
41829,[0 0 0 1]
41830,[0 0 0 1]
41831,[0 0 0 1]
41832,[0 0 0 1]
41833,[0 0 0 1]
41834,[1 0 0 0]
41835,[1 0 0 0]
41836,[0 0 0 0]
41837,[0 0 0 1]
41838,[0 0 0 1]
41839,[0 0 0 1]
41840,[0 0 0 1]
41841,[0 0 0 1]
41842,[0 0 0 1]
41843,[0 0 0 1]
41844,[0 0 0 1]
41845,[0 0 0 1]
41846,[0 0 0 1]
41847,[1 0 0 0]
41848,[0 0 0 1]
41849,[1 0 0 0]
41850,[0 0 0 1]
41851,[0 0 0 1]
41852,[0 0 0 1]
41853,[0 0 0 1]
41854,[1 0 0 0]
41855,[1 0 0 0]
41856,[0 0 0 1]
41857,[0 0 0 0]
41858,[0 1 0 0]
41859,[0 0 1 0]
41860,[0 0 0 1]
41861,[0 0 1 0]
41862,[0 0 1 0]
41863,[0 0 1 0]
41864,[0 0 0 1]
41865,[0 0 0 1]
41866,[0 0 0 1]
41867,[0 0 0 0]
41868,[1 0 0 0]
41869,[1 0 0 0]
41870,[0 0 0 0]
41871,[1 0 0 0]
41872,[1 0 0 0]
41873,[1 0 0 0]
41874,[1 0 0 0]
41875,[1 0 0 0]
41876,[1 0 0 0]
41877,[1 0 0 0]
41878,[1 0 0 0]
41879,[1 0 0 0]
41880,[0 0 0 1]
41881,[1 0 0 0]
41882,[1 0 0 0]
41883,[1 0 0 0]
41884,[1 0 0 0]
41885,[1 0 0 0]
41886,[1 0 0 0]
41887,[1 0 0 0]
41888,[0 0 0 1]
41889,[0 0 0 1]
41890,[0 0 0 1]
41891,[0 0 0 1]
41892,[0 0 0 1]
41893,[0 0 0 1]
41894,[0 0 0 1]
41895,[0 0 0 1]
41896,[0 0 0 1]
41897,[0 0 0 1]
41898,[0 0 0 1]
41899,[0 0 0 1]
41900,[1 0 0 0]
41901,[0 0 1 0]
41902,[0 0 0 1]
41903,[0 0 0 0]
41904,[0 0 0 0]
41905,[0 0 1 0]
41906,[0 1 0 0]
41907,[1 0 0 0]
41908,[1 0 0 0]
41909,[1 0 0 0]
41910,[1 1 0 0]
41911,[0 1 0 0]
41912,[0 0 0 0]
41913,[1 0 0 0]
41914,[0 0 0 1]
41915,[0 0 0 1]
41916,[0 0 0 1]
41917,[0 0 0 1]
41918,[0 0 1 0]
41919,[0 0 1 0]
41920,[0 0 1 0]
41921,[1 0 0 0]
41922,[0 0 0 1]
41923,[0 0 1 0]
41924,[1 0 0 0]
41925,[0 0 1 0]
41926,[1 0 0 0]
41927,[0 0 1 0]
41928,[1 0 0 0]
41929,[0 0 0 1]
41930,[1 0 0 0]
41931,[1 0 0 0]
41932,[0 0 0 1]
41933,[0 1 0 0]
41934,[0 0 0 1]
41936,[0 0 0 1]
41937,[1 0 0 0]
41938,[0 0 0 0]
41939,[1 0 0 0]
41940,[1 0 0 0]
41941,[0 0 0 0]
41942,[0 0 0 1]
41943,[0 0 0 1]
41944,[0 0 0 1]
41945,[0 0 0 1]
41946,[0 0 0 1]
41947,[0 1 0 0]
41948,[1 0 0 0]
41949,[0 0 0 1]
41950,[0 0 0 1]
41951,[0 0 0 1]
41952,[0 0 0 1]
41953,[0 0 0 1]
41954,[0 0 0 1]
41955,[0 0 0 1]
41956,[0 0 0 1]
41957,[0 0 0 1]
41958,[1 0 0 0]
41959,[1 0 0 0]
41960,[1 0 0 0]
41961,[1 0 0 0]
41962,[1 0 0 0]
41963,[1 0 0 0]
41964,[1 0 0 0]
41965,[1 0 0 0]
41966,[1 0 0 0]
41967,[1 0 0 0]
41968,[1 0 1 0]
41969,[0 0 1 0]
41970,[1 0 0 0]
41971,[0 0 1 0]
41972,[0 0 1 0]
41973,[0 0 1 0]
41974,[0 0 1 0]
41975,[0 1 0 0]
41976,[1 0 0 0]
41977,[1 0 0 0]
41978,[0 0 1 0]
41979,[1 0 0 0]
41980,[1 0 0 0]
41981,[1 0 0 0]
41982,[0 0 1 0]
41983,[0 0 0 0]
41984,[0 0 1 0]
41985,[0 0 1 0]
41986,[0 0 1 0]
41987,[0 1 0 0]
41988,[0 0 0 1]
41989,[0 0 0 1]
41990,[0 0 0 1]
41991,[0 0 0 1]
41992,[0 0 0 1]
41993,[0 0 0 1]
41994,[0 1 0 0]
41995,[1 0 0 0]
41996,[0 1 0 0]
41997,[1 0 0 0]
41998,[1 0 0 0]
41999,[1 0 0 0]
42000,[1 0 0 0]
42001,[1 0 0 0]
42002,[1 0 0 0]
42003,[0 0 0 1]
42004,[1 0 0 0]
42005,[1 0 0 0]
42006,[1 0 0 0]
42007,[1 0 0 0]
42008,[0 0 1 0]
42009,[1 0 0 0]
42010,[0 0 1 0]
42011,[0 0 0 1]
42012,[0 0 0 1]
42013,[0 0 0 1]
42014,[1 0 0 0]
42015,[0 0 0 1]
42016,[1 0 0 0]
42017,[0 0 1 0]
42018,[0 0 1 0]
42019,[0 0 1 0]
42020,[0 1 0 0]
42021,[0 1 0 0]
42022,[0 1 1 0]
42023,[0 0 0 1]
42024,[0 0 0 1]
42025,[1 0 0 0]
42026,[1 0 0 0]
42027,[0 0 0 1]
42028,[0 0 0 1]
42029,[0 0 0 1]
42030,[0 0 0 1]
42031,[1 0 0 0]
42032,[1 0 0 0]
42033,[1 0 0 0]
42034,[1 0 0 0]
42035,[1 0 0 0]
42036,[1 0 0 0]
42037,[1 0 0 0]
42038,[1 0 0 0]
42039,[1 0 0 0]
42040,[1 0 0 0]
42041,[1 0 0 0]
42042,[1 0 0 0]
42043,[1 0 0 0]
42044,[1 0 0 0]
42045,[1 0 0 0]
42046,[1 0 0 0]
42047,[0 0 0 1]
42048,[0 1 0 0]
42049,[1 0 0 0]
42050,[1 0 0 0]
42051,[1 0 0 0]
42052,[1 0 0 0]
42053,[1 0 0 0]
42054,[1 0 0 0]
42055,[1 0 0 0]
42056,[0 0 0 0]
42057,[1 0 0 0]
42058,[1 0 0 0]
42059,[1 0 0 0]
42060,[1 0 0 0]
42061,[1 0 0 0]
42062,[0 0 0 1]
42063,[0 0 0 1]
42064,[0 0 0 1]
42065,[0 0 0 1]
42066,[0 1 0 0]
42067,[0 1 0 0]
42068,[0 0 0 1]
42069,[0 1 0 0]
42070,[0 0 0 1]
42071,[0 0 0 1]
42072,[0 0 0 1]
42073,[0 0 0 1]
42074,[1 0 0 0]
42075,[0 0 0 0]
42076,[1 0 0 0]
42077,[0 0 1 0]
42078,[1 0 0 0]
42079,[1 0 0 0]
42080,[1 0 0 0]
42081,[1 0 0 0]
42082,[1 0 0 0]
42083,[1 0 0 0]
42084,[1 0 0 0]
42085,[1 0 0 0]
42086,[1 0 0 0]
42087,[1 0 0 0]
42088,[1 0 0 0]
42089,[1 1 0 0]
42090,[0 1 0 0]
42091,[1 0 0 0]
42092,[1 0 0 0]
42093,[1 0 0 0]
42094,[0 0 0 1]
42095,[0 0 1 0]
42096,[0 0 0 1]
42097,[0 0 0 1]
42098,[0 0 0 1]
42099,[0 0 0 1]
42100,[0 0 0 1]
42101,[0 0 0 1]
42102,[0 0 0 1]
42103,[1 0 0 0]
42104,[0 0 0 1]
42105,[0 0 0 1]
42106,[1 0 0 0]
42107,[0 0 0 1]
42108,[0 0 0 1]
42109,[1 0 0 1]
42110,[1 0 0 0]
42111,[1 0 0 0]
42112,[1 0 0 0]
42113,[1 0 0 0]
42114,[1 0 0 0]
42115,[1 0 0 0]
42116,[1 0 0 0]
42117,[1 0 0 0]
42118,[1 0 0 0]
42119,[1 0 0 0]
42120,[1 0 0 0]
42121,[0 0 0 1]
42122,[0 0 0 1]
42123,[0 0 0 1]
42124,[0 0 0 1]
42125,[1 0 0 0]
42126,[0 0 0 1]
42127,[0 0 0 1]
42128,[0 0 0 1]
42129,[0 0 0 1]
42130,[0 0 0 1]
42131,[0 0 0 0]
42132,[0 0 0 1]
42133,[0 0 0 1]
42134,[0 0 0 1]
42135,[0 0 1 0]
42136,[1 0 0 0]
42137,[1 0 0 0]
42138,[1 0 0 0]
42139,[0 0 0 0]
42140,[1 0 0 0]
42141,[0 1 0 0]
42142,[1 0 0 0]
42143,[1 1 0 0]
42144,[1 0 0 0]
42145,[1 0 0 0]
42146,[1 1 0 0]
42147,[0 1 0 0]
42148,[1 0 0 0]
42149,[1 0 0 0]
42150,[0 0 0 1]
42151,[1 0 0 0]
42152,[0 0 0 1]
42153,[1 0 0 0]
42154,[0 0 0 1]
42155,[0 0 0 1]
42156,[1 0 0 0]
42157,[0 0 0 1]
42158,[0 0 0 1]
42159,[1 0 0 0]
42160,[0 0 0 1]
42161,[0 0 0 1]
