ID,Category,ID
45062,[0 0 0 1],44426
45063,[0 0 0 1],44427
45064,[1 0 0 0],44428
45065,[1 0 0 0],44429
45066,[0 0 0 1],44430
45067,[0 0 0 1],44431
45068,[0 0 0 1],44432
45069,[1 0 0 0],44433
45070,[0 1 0 0],44434
45071,[0 1 0 0],44435
45072,[0 1 0 0],44436
45073,[1 0 0 0],44437
45074,[1 0 0 0],44438
45075,[0 1 0 0],44439
45076,[0 0 0 1],44440
45077,[0 0 0 1],44441
45078,[0 0 0 1],44442
45079,[0 0 0 1],44443
45080,[0 1 0 0],44444
45081,[0 1 0 0],44445
45082,[0 1 0 0],44446
45083,[0 1 0 1],44447
45084,[0 0 0 1],44448
45085,[0 0 0 0],44449
45086,[0 1 1 0],44450
45087,[1 0 0 0],44451
45088,[0 0 0 1],44452
45089,[1 0 0 0],44453
45090,[0 1 0 0],44454
45091,[1 0 0 0],44455
45092,[0 0 1 0],44456
45093,[0 1 0 0],44457
45094,[0 1 0 0],44458
45095,[1 0 0 0],44459
45096,[0 0 0 1],44460
45097,[0 1 0 0],44461
45098,[0 1 0 0],44462
45099,[1 0 0 0],44463
45100,[1 0 0 0],44464
45101,[1 0 0 0],44465
45102,[1 0 0 0],44466
45103,[1 0 0 0],44467
45104,[0 0 0 1],44468
45105,[0 0 0 0],44469
45106,[0 0 0 0],44470
45107,[1 0 0 0],44471
45108,[0 1 0 0],44472
45109,[1 0 0 0],44473
45110,[1 0 1 0],44474
45111,[0 0 1 0],44475
45112,[1 0 0 0],44476
45113,[1 0 0 0],44477
45114,[1 0 0 0],44478
45115,[1 0 0 0],44479
45116,[1 0 0 0],44480
45117,[1 0 0 0],44481
45118,[1 0 0 0],44482
45119,[1 0 0 0],44483
45120,[1 0 0 0],44484
45121,[1 0 0 0],44485
45122,[1 0 0 0],44486
45123,[1 0 0 0],44487
45124,[1 0 0 0],44488
45125,[1 0 0 0],44489
45126,[0 0 0 0],44490
45127,[0 0 0 1],44491
45128,[0 1 0 0],44492
45129,[1 0 0 0],44493
45130,[0 0 0 1],44494
45131,[0 0 0 1],44495
45132,[0 0 0 1],44496
45133,[0 0 0 0],44497
45134,[0 0 0 1],44498
45135,[0 0 1 0],44499
45136,[0 1 1 0],44500
45137,[0 1 0 0],44501
45138,[0 1 0 0],44502
45139,[0 1 0 0],44503
45140,[0 0 0 1],44504
45141,[0 0 0 1],44505
45142,[0 0 0 1],44506
45143,[0 0 0 1],44507
45144,[0 0 0 1],44508
45145,[0 0 0 1],44509
45146,[1 0 0 0],44510
45147,[0 0 0 1],44511
45148,[0 0 0 1],44512
45149,[1 1 0 0],44513
45150,[0 1 0 0],44514
45151,[1 1 0 0],44515
45152,[1 0 0 0],44516
45153,[1 0 0 0],44517
45154,[0 0 1 0],44518
45155,[0 0 1 0],44519
45156,[0 0 1 0],44520
45157,[1 0 0 0],44521
45158,[1 0 0 0],44522
45159,[0 0 1 0],44523
45160,[0 0 1 0],44524
45161,[0 0 1 0],44525
45162,[0 0 1 0],44526
45163,[0 0 1 0],44527
45164,[1 0 0 0],44528
45165,[1 0 0 0],44529
45166,[1 0 0 0],44530
45167,[1 0 0 0],44531
45168,[0 0 0 0],44532
45169,[1 0 0 0],44533
45170,[1 0 0 0],44534
45171,[1 0 0 0],44535
45172,[1 0 0 0],44536
45173,[0 0 0 0],44537
45174,[0 0 0 0],44538
45175,[0 0 0 0],44539
45176,[0 0 0 1],44540
45177,[0 0 0 1],44541
45178,[0 0 0 1],44542
45179,[0 0 0 1],44543
45189,[0 0 0 1],44544
45190,[0 0 0 1],44545
45191,[0 0 0 1],44546
45192,[0 0 0 1],44547
45193,[0 0 0 1],44548
45194,[0 0 0 1],44549
45195,[0 0 0 1],44550
45196,[0 0 0 1],44551
45197,[0 0 0 1],44552
45198,[0 0 0 1],44553
45199,[0 0 0 1],44554
45200,[0 0 0 1],44555
45201,[0 0 0 1],44556
45202,[0 0 0 1],44557
45203,[0 0 0 1],44558
45204,[0 1 0 0],44559
45205,[0 0 0 1],44560
45206,[1 0 0 0],44561
45207,[0 0 0 1],44562
45208,[0 0 0 1],44563
45209,[0 0 0 0],44564
45210,[0 0 1 0],44565
45211,[1 0 0 0],44566
45212,[1 0 0 0],44567
45213,[1 0 0 0],44568
45214,[1 0 0 0],44569
45215,[1 0 0 0],44570
45216,[1 0 0 0],44571
45217,[0 0 1 0],44572
45218,[1 0 0 0],44573
45219,[0 0 0 0],44574
45220,[1 0 0 0],44575
45221,[1 0 0 0],44576
45222,[1 0 0 0],44577
45223,[1 0 0 0],44578
45224,[1 0 0 0],44579
45225,[1 0 0 0],44580
45226,[1 0 0 0],44581
45227,[1 0 0 0],44582
45228,[0 0 0 1],44583
45229,[0 0 0 1],44584
45230,[1 0 0 0],44585
45231,[1 0 0 0],44586
45232,[1 0 0 0],44587
45233,[1 0 0 0],44588
45234,[1 0 0 0],44589
45235,[1 0 1 0],44590
45236,[1 0 1 0],44591
45237,[0 1 0 0],44592
45238,[0 1 0 0],44593
45239,[0 0 0 1],44594
45240,[0 0 0 1],44595
45241,[0 0 0 1],44596
45242,[0 1 0 0],44597
45243,[0 0 0 0],44598
45244,[1 0 0 0],44599
45245,[0 1 0 0],44600
45246,[0 0 0 0],44601
45247,[1 0 0 0],44602
45248,[0 0 0 1],44603
45249,[1 0 0 0],44604
45250,[0 0 0 1],44605
45251,[0 0 0 1],44606
45252,[1 0 0 0],44607
45253,[0 0 0 1],44608
45254,[0 1 0 0],44609
45255,[1 0 0 0],44610
45256,[1 0 0 0],44611
45257,[0 0 1 0],44612
45258,[1 0 0 0],44613
45259,[0 0 0 1],44614
45260,[1 0 0 0],44615
45261,[0 0 0 1],44616
45262,[0 1 0 0],44617
45263,[1 0 0 0],44618
45264,[0 0 0 0],44619
45265,[1 1 0 0],44620
45266,[1 0 0 0],44621
45267,[1 1 0 0],44622
45268,[1 0 0 0],44623
45269,[1 0 0 0],44624
45270,[0 0 0 1],44625
45271,[0 0 0 1],44626
45272,[0 0 0 0],44627
45273,[1 0 0 1],44628
45274,[0 0 0 1],44629
45275,[0 0 0 1],44630
45276,[1 0 0 0],44631
45277,[1 0 0 0],44632
45278,[1 0 0 0],44633
45279,[1 0 1 0],44634
45280,[1 0 0 0],44635
45281,[1 0 0 0],44636
45282,[0 0 1 0],44637
45283,[1 0 0 0],44638
45284,[1 0 0 0],44639
45285,[0 1 0 0],44640
45286,[0 0 0 0],44641
45287,[1 0 0 0],44642
45288,[1 0 0 1],44643
45289,[1 0 0 1],44644
45290,[1 0 0 1],44645
45291,[1 0 0 0],44646
45292,[1 0 0 0],44647
45293,[1 0 0 0],44648
45294,[1 0 0 0],44649
45295,[0 0 1 0],44650
45296,[0 0 1 0],44651
45297,[0 0 1 0],44652
45298,[1 0 0 0],44653
45299,[1 0 0 0],44654
45300,[1 0 0 0],44655
45301,[1 0 0 0],44656
45302,[0 0 0 1],44657
45303,[0 0 0 1],44658
45304,[0 1 0 0],44659
45305,[1 0 0 0],44660
45306,[0 0 0 1],44661
45307,[0 0 0 1],44662
45308,[0 0 0 1],44663
45309,[0 0 0 1],44664
45310,[0 0 0 0],44665
45311,[1 0 0 0],44666
45312,[1 0 0 0],44667
45313,[1 0 0 0],44668
45314,[1 0 0 0],44669
45315,[1 0 0 0],44670
45316,[1 0 0 0],44671
45317,[1 0 0 0],44672
45318,[0 0 0 1],44673
45319,[1 0 0 0],44674
45320,[0 0 0 1],44675
45321,[1 0 0 0],44676
45322,[1 1 0 0],44677
45323,[1 0 0 0],44678
45324,[0 1 1 0],44679
45325,[1 0 0 0],44680
45326,[1 0 0 0],44681
45327,[1 0 0 0],44682
45328,[1 0 0 0],44683
45329,[1 0 0 0],44684
45330,[1 0 0 0],44685
45331,[1 0 0 0],44686
45332,[1 0 0 0],44687
45333,[0 1 0 0],44688
45334,[0 1 0 0],44689
45335,[1 0 0 0],44690
45336,[1 0 0 0],44691
45337,[0 0 0 1],44692
45338,[0 0 0 1],44693
45339,[1 0 0 0],44694
45340,[1 0 0 0],44695
45341,[0 0 0 1],44696
45342,[0 0 0 1],44697
45343,[0 0 1 1],44698
45344,[0 0 0 1],44699
45345,[0 0 0 1],44700
45346,[0 0 0 1],44701
45351,[0 1 0 0],44702
45352,[0 1 0 0],44703
45353,[1 0 0 0],44704
45354,[0 0 0 0],44705
45355,[0 0 0 0],44706
45356,[0 0 1 0],44707
45357,[0 0 0 0],44708
45358,[0 1 0 0],44709
45359,[0 1 0 0],44710
45360,[0 1 0 0],44711
45361,[0 1 0 0],44712
45362,[0 0 1 0],44713
45363,[0 0 0 0],44714
45364,[0 0 0 0],44715
45365,[0 1 0 0],44716
45366,[0 1 0 0],44717
45367,[0 1 0 0],44718
45368,[0 1 0 0],44719
45369,[1 1 0 0],44720
45370,[0 0 0 0],44721
45371,[0 1 0 0],44722
45372,[0 1 0 0],44723
45373,[0 1 0 0],44724
45374,[1 1 0 0],44725
45375,[1 0 0 0],44726
45376,[0 1 0 0],44727
45377,[0 1 0 0],44728
45378,[1 0 0 0],44729
45379,[1 1 0 0],44730
45380,[1 0 0 0],44731
45381,[0 1 0 0],44732
45382,[0 1 0 0],44733
45383,[0 1 0 0],44734
45384,[0 1 0 0],44735
45385,[0 0 0 0],44736
45386,[0 0 0 0],44737
45387,[0 1 0 0],44738
45388,[1 0 0 0],44739
45389,[0 0 0 1],44740
45390,[1 0 0 0],44741
45391,[1 0 0 0],44742
45392,[1 0 0 0],44743
45393,[1 0 0 0],44744
45394,[1 0 0 0],44745
45395,[1 0 0 0],44746
45396,[0 0 1 0],44747
45397,[0 0 1 0],44748
45398,[0 0 0 1],44749
45399,[0 0 0 1],44750
45400,[0 0 0 1],44751
45401,[0 0 0 1],44752
45402,[0 0 0 1],44753
45403,[0 0 0 1],44754
45404,[0 0 1 0],44755
45405,[0 0 0 0],44756
45406,[0 0 0 1],44757
45407,[0 0 0 1],44758
45408,[0 0 0 1],44759
45409,[0 0 0 1],44760
45410,[0 0 0 1],44761
45411,[0 0 0 1],44762
45412,[0 1 0 0],44763
45413,[0 0 0 0],44764
45414,[0 0 0 0],44765
45415,[0 0 0 1],44766
45416,[0 0 0 0],44767
45417,[1 0 0 0],44768
45418,[1 0 0 0],44769
45419,[0 0 0 1],44770
45420,[1 0 0 0],44771
45421,[1 0 0 0],44772
45422,[1 0 0 0],44773
45423,[1 0 0 0],44774
45424,[1 0 0 0],44775
45425,[1 1 0 0],44776
45426,[0 1 0 0],44777
45427,[0 1 0 0],44778
45428,[0 1 0 0],44779
45429,[0 1 0 0],44780
45430,[0 1 0 0],44781
45431,[0 1 0 0],44782
45432,[1 1 0 0],44783
45433,[0 1 0 0],44784
45434,[0 0 0 1],44785
45435,[0 0 0 1],44786
45436,[0 0 0 1],44787
45437,[0 0 1 1],44788
45438,[1 0 0 0],44789
45439,[1 0 0 0],44790
45440,[1 0 0 0],44791
45441,[1 0 0 0],44792
45442,[1 0 0 0],44793
45443,[1 0 0 0],44794
45444,[1 0 0 0],44795
45445,[1 0 0 0],44796
45446,[1 1 0 0],44797
45447,[1 1 0 0],44798
45448,[0 1 0 0],44799
45449,[1 1 0 0],44800
45450,[0 1 0 0],44801
45451,[0 1 0 0],44802
45452,[0 1 1 0],44803
45453,[1 0 0 0],44804
45454,[0 1 0 0],44805
45455,[1 0 0 0],44806
45456,[1 0 0 0],44807
45457,[0 0 0 1],44808
45458,[0 0 0 0],44809
45459,[1 1 0 0],44810
45460,[1 0 0 0],44811
45461,[1 0 0 0],44812
45462,[1 1 0 0],44813
45463,[1 0 0 0],44814
45464,[1 0 0 0],44815
45465,[1 0 0 0],44816
45466,[1 0 0 0],44817
45467,[1 0 0 0],44818
45468,[1 0 0 0],44819
45469,[1 0 0 0],44820
45470,[0 1 0 0],44821
45471,[0 1 0 0],44822
45472,[0 1 0 0],44823
45473,[0 0 0 0],44824
45474,[1 1 0 0],44825
45475,[0 0 0 1],44826
45476,[0 1 0 0],44827
45477,[1 1 0 0],44828
45478,[0 1 0 0],44829
45479,[0 1 0 0],44830
45480,[1 0 0 0],44831
45481,[1 0 0 0],44832
45482,[1 0 0 0],44833
45483,[0 1 0 0],44834
45484,[0 1 0 0],44835
45485,[0 1 1 0],44836
45486,[0 0 0 0],44837
45487,[0 0 0 1],44838
45488,[0 0 0 1],44839
45489,[1 0 0 0],44840
45490,[1 0 0 0],44841
45491,[0 0 0 1],44842
45492,[1 0 0 0],44843
45493,[0 0 0 1],44844
45494,[1 0 0 0],44845
45495,[1 0 0 0],44846
45496,[1 0 0 0],44847
45497,[1 0 0 0],44848
45498,[1 0 0 0],44849
45499,[1 0 0 0],44850
45500,[1 0 0 0],44851
45501,[0 0 1 0],44852
45502,[1 0 0 0],44853
45503,[0 1 0 0],44854
45504,[0 0 1 0],44855
45505,[0 1 0 0],44856
45506,[1 0 0 0],44857
45507,[1 0 0 0],44858
45508,[0 0 0 1],44859
45509,[0 0 0 0],44860
45510,[0 0 0 0],44861
45511,[0 0 0 0],44862
45512,[1 0 0 1],44863
45513,[1 0 0 1],44864
45514,[1 0 0 1],44865
45515,[1 0 0 1],44866
45516,[0 0 1 0],44867
45517,[0 0 1 0],44868
45518,[0 1 0 0],44869
45519,[1 0 0 0],44870
45520,[1 0 0 0],44871
45521,[1 0 0 0],44872
45522,[0 0 0 1],44873
45523,[0 0 0 0],44874
45524,[0 0 0 1],44875
45525,[0 0 0 1],44876
45526,[0 0 0 1],44877
45527,[0 0 0 0],44878
45528,[0 0 0 1],44879
45529,[0 0 0 1],44880
45530,[1 0 0 1],44881
45531,[1 0 0 0],44882
45532,[1 0 0 0],44883
45533,[1 0 0 0],44884
45534,[1 0 0 0],44885
45535,[1 0 0 0],44886
45536,[1 0 0 0],44887
45537,[1 0 0 0],44888
45538,[1 0 0 0],44889
45539,[1 0 0 0],44890
45540,[1 0 0 0],44891
45541,[1 0 0 0],44892
45542,[1 0 0 0],44893
45543,[1 0 0 0],44894
45544,[1 0 0 0],44895
45545,[1 0 0 0],44896
45546,[1 0 0 0],44897
45547,[1 0 0 0],44898
45548,[1 0 0 0],44899
45549,[1 0 0 0],44900
45550,[1 0 0 0],44901
45551,[1 0 0 0],44902
45552,[0 1 1 0],44903
45553,[0 1 0 0],44904
45554,[0 1 0 0],44905
45555,[0 1 0 0],44906
45556,[0 1 0 0],44907
45557,[0 0 0 0],44908
45558,[1 0 0 0],44909
45559,[1 0 0 0],44910
45560,[1 0 0 0],44911
45561,[1 0 0 0],44912
45562,[0 0 1 0],44913
45563,[0 0 0 0],44914
45564,[0 0 0 0],44915
45565,[0 0 0 1],44916
45566,[0 0 0 1],44917
45567,[0 0 0 0],44918
45568,[0 0 0 1],44919
45569,[0 0 0 0],44920
45570,[0 0 0 0],44921
45571,[0 0 0 0],44922
45572,[1 0 0 0],44923
45573,[0 0 0 0],44924
45574,[0 0 0 0],44925
45575,[0 0 1 0],44926
45576,[0 0 1 0],44927
45577,[0 0 1 0],44928
45578,[1 1 0 0],44929
45579,[0 1 0 0],44930
45580,[1 0 0 0],44931
45581,[0 0 0 1],44932
45582,[0 0 0 0],44933
45583,[0 0 0 1],44934
45584,[0 0 0 1],44935
45585,[0 0 0 1],44936
45586,[0 0 0 1],44937
45587,[0 0 0 1],44938
45588,[0 1 0 0],44939
45589,[0 0 0 1],44940
45590,[1 0 0 0],44941
45591,[1 0 0 0],44942
45592,[0 0 0 0],44943
45593,[0 0 1 0],44944
45594,[1 0 0 0],44945
45595,[1 0 0 0],44946
45596,[1 0 0 0],44947
45597,[1 0 0 0],44948
45598,[0 0 0 1],44949
45599,[1 0 0 0],44950
45600,[1 0 0 0],44951
45601,[1 0 0 0],44952
45602,[1 0 0 0],44953
45603,[1 0 0 0],44954
45604,[1 0 0 0],44955
45605,[0 0 1 0],44956
45606,[1 0 0 0],44957
45607,[0 0 1 0],44958
45608,[1 0 0 0],44959
45609,[1 0 0 0],44960
45610,[0 0 1 0],44961
45612,[0 0 0 0],44962
45613,[1 0 0 0],44963
45614,[1 0 1 0],44964
45615,[0 0 1 0],44965
45616,[0 0 0 0],44966
45617,[1 0 0 0],44967
45618,[1 0 0 0],44968
45619,[1 0 0 0],44969
45620,[1 1 0 0],44970
45621,[1 0 0 0],44971
45622,[1 0 0 0],44972
45623,[1 0 0 0],44973
45624,[1 0 0 0],44974
45625,[1 0 0 0],44975
45626,[1 0 0 0],44976
45627,[1 0 0 0],44977
45628,[0 0 0 0],44978
45629,[1 0 0 0],44979
45630,[0 0 1 0],44980
45631,[1 0 0 0],44981
45632,[0 0 0 0],44982
45633,[0 0 0 0],44983
45634,[1 0 0 0],44984
45635,[1 0 1 0],44985
45636,[0 0 1 0],44986
45637,[0 0 1 0],44987
45638,[0 0 0 0],44988
45639,[0 0 0 0],44989
45640,[1 0 0 0],44990
45641,[1 0 0 0],44991
45642,[1 0 0 0],44992
45643,[1 0 0 0],44993
45644,[1 0 0 0],44994
45645,[0 0 0 1],44995
45646,[0 0 0 1],44996
45647,[0 0 0 1],44997
45648,[0 0 0 1],44998
45649,[0 0 0 1],44999
45650,[0 0 0 1],45000
45651,[0 0 0 1],45001
45652,[0 0 0 1],45002
45653,[0 0 0 1],45003
45654,[0 1 0 0],45004
45655,[1 0 0 0],45005
45656,[1 0 0 0],45006
45657,[0 0 0 1],45007
45658,[1 0 0 0],45008
45659,[0 0 0 1],45009
45660,[0 0 0 1],45010
45661,[0 0 0 1],45011
45662,[0 0 0 1],45012
45663,[0 0 0 1],45013
45664,[0 0 0 1],45014
45665,[1 0 0 0],45015
45666,[1 0 0 0],45016
45667,[1 0 0 0],45017
45668,[1 0 0 0],45018
45669,[1 0 0 0],45019
45670,[1 0 0 0],45020
45671,[1 0 0 0],45021
45672,[1 0 0 0],45022
45673,[1 0 0 0],45023
45674,[1 0 0 0],45024
45675,[1 0 0 0],45025
45676,[1 0 0 0],45026
45677,[1 0 0 0],45027
45678,[0 0 1 0],45028
45679,[0 0 1 0],45029
45680,[1 0 0 0],45030
45681,[0 0 1 0],45031
45682,[1 0 0 0],45032
45683,[1 0 0 0],45033
45684,[1 0 0 0],45034
45685,[1 0 0 0],45035
45686,[0 0 0 1],45036
45687,[0 0 0 1],45037
45688,[0 0 1 0],45038
45689,[0 0 0 0],45039
45690,[1 0 0 0],45040
45691,[0 1 0 0],45041
45692,[1 0 0 0],45042
45693,[1 0 0 0],45043
45694,[0 0 0 1],45044
45695,[0 0 0 1],45045
45696,[0 0 0 1],45046
45697,[0 0 0 1],45047
45698,[0 0 0 1],45048
45699,[0 0 0 1],45049
45700,[0 0 0 1],45050
45701,[0 0 0 1],45051
45702,[0 0 0 1],45052
45703,[0 0 0 1],45053
45704,[1 0 0 0],45054
45705,[1 0 0 0],45055
45706,[1 0 0 0],45056
45707,[1 0 0 0],45057
45708,[1 0 0 0],45058
45709,[1 0 0 0],45059
45710,[1 0 0 0],45060
45711,[1 0 0 0],45061
45712,[1 0 0 0],45062
45713,[1 0 0 0],45063
45714,[1 0 0 0],45064
45715,[1 0 0 0],45065
45716,[0 1 0 0],45066
45717,[0 0 0 1],45067
45718,[0 0 0 1],45068
45719,[0 0 0 1],45069
45720,[0 0 0 1],45070
45721,[0 0 0 1],45071
45722,[0 0 0 1],45072
45723,[1 0 0 0],45073
45724,[1 0 0 0],45074
45725,[1 0 0 0],45075
45726,[0 0 0 1],45076
45727,[0 0 0 1],45077
45728,[0 0 0 1],45078
45729,[1 0 0 0],45079
45730,[0 1 0 0],45080
45731,[0 0 0 0],45081
45732,[0 0 1 0],45082
45733,[0 1 0 0],45083
45734,[1 0 0 0],45084
45735,[0 0 0 1],45085
45736,[0 1 0 0],45086
45737,[0 1 0 1],45087
45738,[1 0 0 0],45088
45739,[1 0 0 0],45089
45740,[1 0 0 0],45090
45741,[1 0 0 0],45091
45742,[1 0 0 0],45092
45743,[1 0 0 0],45093
45744,[1 0 0 0],45094
45745,[1 0 0 0],45095
45746,[1 0 0 0],45096
45747,[1 0 0 0],45097
45748,[1 0 0 0],45098
45749,[1 0 0 0],45099
45750,[1 0 0 0],45100
45751,[1 0 0 0],45101
45752,[1 0 0 0],45102
45753,[1 0 0 0],45103
45754,[1 0 0 0],45104
45755,[1 0 0 0],45105
45756,[1 0 0 0],45106
45757,[1 0 0 0],45107
45758,[1 0 0 0],45108
45759,[1 0 0 0],45109
45760,[1 0 0 0],45110
45761,[1 0 0 0],45111
45762,[0 0 0 1],45112
45763,[0 0 0 1],45113
45764,[1 0 0 0],45114
45765,[0 1 0 0],45115
45766,[0 0 0 1],45116
45767,[0 0 0 1],45117
45768,[0 0 0 0],45118
45769,[0 0 0 1],45119
45770,[0 0 0 1],45120
45771,[0 0 0 1],45121
45772,[0 0 0 1],45122
45773,[0 0 0 1],45123
45774,[0 1 0 0],45124
45775,[0 1 0 0],45125
45776,[0 0 0 1],45126
45777,[1 0 0 0],45127
45778,[0 0 0 1],45128
45779,[0 0 0 1],45129
45780,[0 1 0 0],45130
45781,[0 0 0 0],45131
45782,[1 0 0 0],45132
45783,[1 0 0 0],45133
45784,[1 0 0 0],45134
45785,[0 0 0 1],45135
45786,[1 0 0 0],45136
45787,[1 0 0 0],45137
45788,[0 0 0 1],45138
45789,[0 0 0 1],45139
45790,[0 1 0 0],45140
45791,[0 0 0 1],45141
45792,[0 0 0 1],45142
45793,[0 0 0 1],45143
45794,[0 0 0 1],45144
45795,[0 0 1 0],45145
45796,[0 1 0 0],45146
45797,[0 0 0 1],45147
45798,[0 0 0 1],45148
45799,[0 0 0 1],45149
45800,[0 0 0 1],45150
45801,[0 1 0 0],45151
45802,[1 0 0 0],45152
45803,[1 0 0 0],45153
45804,[1 0 0 0],45154
45805,[1 0 0 0],45155
45806,[0 1 0 0],45156
45807,[0 0 0 0],45157
45808,[0 1 0 0],45158
45809,[1 0 0 0],45159
45810,[1 0 0 0],45160
45811,[0 0 1 0],45161
45812,[0 0 1 0],45162
45813,[0 0 1 0],45163
45814,[0 0 0 1],45164
45815,[0 0 0 1],45165
45816,[0 0 0 1],45166
45817,[0 1 0 1],45167
45818,[1 0 0 1],45168
45819,[1 0 0 0],45169
45820,[1 0 0 0],45170
45821,[0 0 0 1],45171
45822,[0 0 0 1],45172
45823,[0 0 0 1],45173
45824,[1 0 0 0],45174
45825,[1 0 0 0],45175
45827,[1 0 0 0],45176
45828,[1 0 0 0],45177
45829,[1 0 0 0],45178
45830,[1 0 0 0],45179
45831,[1 0 0 0],45180
45832,[1 0 0 0],45181
45833,[1 0 0 0],45182
45834,[0 1 1 0],45183
45835,[0 0 1 0],45184
45836,[0 0 1 0],45185
45837,[0 0 0 1],45186
45838,[0 0 0 0],45187
45839,[1 0 0 0],45188
45840,[1 0 0 0],45189
45841,[1 0 0 0],45190
45842,[1 0 0 0],45191
45843,[0 0 1 0],45192
45844,[1 0 0 0],45193
45845,[0 0 1 0],45194
45846,[1 0 1 0],45195
45847,[0 0 1 0],45196
45848,[1 0 0 0],45197
45849,[0 0 1 0],45198
45850,[0 0 1 0],45199
45851,[1 0 0 0],45200
45852,[0 0 0 0],45201
45853,[0 0 0 1],45202
45854,[0 0 1 0],45203
45855,[0 0 0 1],45204
45856,[0 0 1 0],45205
45857,[1 0 0 0],45206
45858,[1 0 0 0],45207
45859,[1 0 0 0],45208
45860,[1 0 0 0],45209
45861,[1 0 0 0],45210
45862,[1 0 0 0],45211
45863,[0 0 0 1],45212
45864,[1 0 0 0],45213
45865,[1 0 0 0],45214
45866,[0 0 0 0],45215
45867,[0 0 0 1],45216
45868,[0 0 0 1],45217
45869,[1 0 0 0],45218
45870,[0 0 1 0],45219
45871,[0 0 0 0],45220
45872,[1 0 0 0],45221
45873,[0 0 1 0],45222
45874,[0 0 0 0],45223
45875,[0 0 0 0],45224
45876,[0 0 1 0],45225
45877,[1 0 0 0],45226
45878,[0 0 0 1],45227
45879,[1 0 0 0],45228
45880,[0 1 0 0],45229
45881,[1 0 0 0],45230
45882,[1 0 0 0],45231
45883,[1 0 0 0],45232
45884,[1 0 0 0],45233
45885,[0 0 0 1],45234
45886,[1 0 0 0],45235
45887,[1 0 0 0],45236
45888,[0 1 0 0],45237
45889,[0 1 0 0],45238
45890,[0 1 0 0],45239
45891,[1 0 0 0],45240
45892,[1 0 0 0],45241
45893,[1 0 0 0],45242
45894,[1 0 0 0],45243
45895,[1 0 0 0],45244
45896,[1 0 0 0],45245
45897,[1 0 0 0],45246
45898,[1 0 0 0],45247
45899,[1 0 0 0],45248
45900,[0 0 0 0],45249
45901,[1 0 0 0],45250
45902,[1 0 0 0],45251
45903,[1 0 0 0],45252
45904,[1 0 0 0],45253
45905,[1 0 0 0],45254
45906,[1 0 0 0],45255
45907,[0 1 0 0],45256
45908,[1 1 0 0],45257
45909,[1 0 0 0],45258
45910,[0 1 0 0],45259
45911,[0 1 0 0],45260
45912,[1 1 0 0],45261
45913,[0 0 0 0],45262
45914,[1 1 0 0],45263
45915,[1 0 0 0],45264
45916,[1 1 0 0],45265
45917,[1 1 0 0],45266
45918,[0 1 0 0],45267
45919,[0 1 0 0],45268
45920,[1 1 0 0],45269
45921,[1 1 0 0],45270
45922,[1 0 0 0],45271
45923,[0 0 0 1],45272
45924,[0 0 0 0],45273
45925,[0 1 0 0],45274
45926,[0 1 0 0],45275
45927,[0 0 1 0],45276
45928,[0 0 0 1],45277
45929,[1 0 0 0],45278
45930,[1 0 0 0],45279
45931,[0 0 0 1],45280
45932,[0 0 0 1],45281
45933,[0 0 0 1],45282
45934,[0 0 0 1],45283
45935,[0 0 1 0],45284
45936,[0 0 0 1],45285
45937,[0 0 0 0],45286
45938,[1 0 0 0],45287
45939,[0 0 0 1],45288
45940,[0 0 0 1],45289
45941,[0 0 0 1],45290
45942,[1 0 0 0],45291
45943,[0 1 0 0],45292
45944,[0 0 1 0],45293
45945,[0 0 0 0],45294
45946,[0 0 0 1],45295
45947,[0 0 0 1],45296
45948,[0 0 1 0],45297
45949,[0 0 0 1],45298
45950,[0 0 0 1],45299
45951,[0 0 0 1],45300
45952,[0 0 0 1],45301
45953,[1 0 0 0],45302
45954,[0 0 1 0],45303
45955,[1 0 0 0],45304
45956,[0 0 0 1],45305
45957,[0 0 0 0],45306
45958,[0 1 0 0],45307
45959,[0 1 0 0],45308
45960,[0 1 0 0],45309
45961,[1 0 0 0],45310
45962,[1 0 0 0],45311
45963,[1 0 0 0],45312
45964,[0 1 0 0],45313
45965,[1 0 0 0],45314
45966,[0 1 0 0],45315
45967,[0 1 0 0],45316
45968,[1 0 0 0],45317
45969,[0 1 0 0],45318
45970,[0 1 0 0],45319
45971,[0 1 0 0],45320
45972,[0 0 0 1],45321
45973,[0 0 0 1],45322
45974,[1 0 0 0],45323
45975,[0 0 0 1],45324
45976,[0 0 0 1],45325
45977,[0 0 0 1],45326
45978,[1 0 0 0],45327
45979,[0 0 0 1],45328
45980,[0 0 0 1],45329
45981,[0 0 0 1],45330
45982,[0 0 0 1],45331
45983,[0 0 0 1],45332
45984,[0 0 0 1],45333
45985,[0 0 0 1],45334
45986,[0 0 0 1],45335
45987,[0 0 0 1],45336
45988,[0 0 0 1],45337
45998,[1 0 0 0],45338
45999,[1 0 0 0],45339
46000,[1 0 0 0],45340
46001,[0 0 1 0],45341
46002,[0 0 0 1],45342
46003,[0 0 0 1],45343
46004,[0 0 0 1],45344
46005,[0 0 0 1],45345
46006,[1 0 0 0],45346
46007,[1 0 0 0],45347
46008,[1 0 0 0],45348
46009,[1 0 0 0],45349
46010,[1 0 0 0],45350
46011,[1 0 0 0],45351
46012,[1 0 0 0],45352
46013,[1 0 0 0],45353
46014,[1 0 0 0],45354
46015,[1 0 0 0],45355
46016,[1 0 0 0],45356
46017,[1 0 0 0],45357
